site_id,service_point_id,asset_id,asset_class,operation_type,started_at_utc,ended_at_utc,energy_kwh,data_source
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,25061aa9-5a61-481b-acee-0aa08dd7066f,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T06:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,b9e37717-cafb-4e36-a124-a77f667101fc,1ea6a5d7-862d-44cc-a387-86cea6bc4fe4,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T06:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,1c9aff71-a240-4bfe-b55a-d0eaa2ec6116,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T06:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,4f598f7a-899f-43a2-900e-06e8d7d94962,19ec1471-8525-4d88-801f-4cfee46f5ded,zoox_robotaxi_2024,wash,2026-08-21T06:32:37.471399Z,2026-08-21T06:42:35.250029Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,1aacf90d-d4e1-415e-ba09-603c306dffef,zoox_robotaxi_2024,inspect,,2026-08-21T06:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,4992b1fa-fc81-445e-a203-657094d89f18,waymo_jaguar_ipace_2024,software_update,2026-08-21T06:32:37.471399Z,2026-08-21T07:13:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,14b02ad9-b6f6-4a74-867c-2a6ba9daf8e0,waymo_jaguar_ipace_2024,inspect,,2026-08-21T06:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,4992b1fa-fc81-445e-a203-657094d89f18,waymo_jaguar_ipace_2024,software_update,2026-08-21T06:34:15.878702Z,2026-08-21T07:15:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,02734f04-7f30-40eb-beb2-36e5d401c697,zoox_robotaxi_2024,generic_service,2026-08-21T06:34:15.878702Z,2026-08-21T07:23:41.693507Z,,twin
22222222-2222-2222-2222-222222222222,4f598f7a-899f-43a2-900e-06e8d7d94962,19ec1471-8525-4d88-801f-4cfee46f5ded,zoox_robotaxi_2024,wash,2026-08-21T06:34:15.878702Z,2026-08-21T06:44:13.657332Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,02734f04-7f30-40eb-beb2-36e5d401c697,zoox_robotaxi_2024,inspect,,2026-08-21T06:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,21b60831-523f-4182-9223-072091eea2b2,1aacf90d-d4e1-415e-ba09-603c306dffef,zoox_robotaxi_2024,inspect,,2026-08-21T06:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,6d4318c0-3d29-456b-ad33-6e24ff620e49,1973c5a4-5670-46fa-bbe2-5f6a3a1d0c6a,zoox_robotaxi_2024,inspect,,2026-08-21T06:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,6865247b-0ca1-4f06-bee1-9a2a7e9df40e,4f558f2c-7f46-4c12-8a13-351371d828b6,waymo_jaguar_ipace_2024,inspect,,2026-08-21T06:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,0d13e7d4-4707-44be-a233-8a3e849a23c5,waymo_jaguar_ipace_2024,sensor_clean,2026-08-21T06:34:15.878702Z,2026-08-21T06:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,9ec6cbc8-535e-4984-8fe2-1ac46abb9e00,waymo_jaguar_ipace_2024,sensor_clean,2026-08-21T06:40:26.979248Z,2026-08-21T06:45:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,8d4890b5-dd19-4bf9-b7be-3ef918ff1653,waymo_jaguar_ipace_2024,sensor_clean,2026-08-21T06:40:26.979248Z,2026-08-21T06:45:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,7026f086-5ec4-485c-ae41-87bee8f181f1,waymo_jaguar_ipace_2024,sensor_clean,2026-08-21T06:40:26.979248Z,2026-08-21T06:40:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,00d5597b-d714-470c-b86c-95e8f4f600ce,waymo_jaguar_ipace_2024,inspect,,2026-08-21T06:40:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,94358f10-7755-46ce-a351-eb4f7ba1aee9,053b8abd-e2b6-4b19-9bfc-314430947773,waymo_jaguar_ipace_2024,inspect,,2026-08-21T06:42:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,01b10692-0e0e-42c5-9889-f461f60471cf,zoox_robotaxi_2024,inspect,,2026-08-21T06:42:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,01ac5105-b808-4863-8e01-e534717479f1,03812c6f-407b-4782-858f-c15cdbaf8de7,waymo_jaguar_ipace_2024,wash,2026-08-21T06:42:23.463724Z,2026-08-21T06:52:33.985256Z,,twin
22222222-2222-2222-2222-222222222222,,f2cc320b-7543-47cf-a66d-37acee233f1b,tesla_model_y_robotaxi_2024,inspect,2026-08-21T06:59:37.471399Z,2026-08-21T07:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,1475970b-9008-4929-825f-78e066ab6722,5dfd9db9-4262-4a7f-8f7e-055ce7a5e426,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,4f558f2c-7f46-4c12-8a13-351371d828b6,waymo_jaguar_ipace_2024,interior_tidy,2026-08-21T07:02:37.471399Z,2026-08-21T07:06:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,1aacf90d-d4e1-415e-ba09-603c306dffef,zoox_robotaxi_2024,inspect,,2026-08-21T07:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,1c9aff71-a240-4bfe-b55a-d0eaa2ec6116,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,b9e37717-cafb-4e36-a124-a77f667101fc,1ea6a5d7-862d-44cc-a387-86cea6bc4fe4,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,25061aa9-5a61-481b-acee-0aa08dd7066f,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,909457af-b93e-491e-a793-e2ed7f8936c6,2547bf99-05c5-4055-9daa-c9e2a99da11d,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,1cc14b7f-d2b3-477e-b069-079ca9f62571,2be09ec0-e78a-4cd8-9f80-fceeb1c33e71,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,9926e267-5f69-4b21-b3ab-b4b3239c1b3b,zoox_robotaxi_2024,software_update,2026-08-21T07:02:37.471399Z,2026-08-21T07:34:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,01ac5105-b808-4863-8e01-e534717479f1,0bfd4d59-44f9-4a57-8c06-51bc00a2a6b9,tesla_model_y_robotaxi_2024,wash,2026-08-21T07:02:37.471399Z,2026-08-21T07:12:21.226656Z,,twin
22222222-2222-2222-2222-222222222222,,053b8abd-e2b6-4b19-9bfc-314430947773,waymo_jaguar_ipace_2024,generic_service,2026-08-21T07:02:37.471399Z,2026-08-21T07:51:33.028432Z,,twin
22222222-2222-2222-2222-222222222222,,618e0836-b6e1-459d-9955-38857bf1cbff,waymo_jaguar_ipace_2024,software_update,2026-08-21T07:02:37.471399Z,2026-08-21T07:36:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,c98ef465-ea69-4da9-a0a8-55a9842b570b,zoox_robotaxi_2024,interior_tidy,2026-08-21T07:02:37.471399Z,2026-08-21T07:06:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,14b02ad9-b6f6-4a74-867c-2a6ba9daf8e0,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,4f598f7a-899f-43a2-900e-06e8d7d94962,0bfd4d59-44f9-4a57-8c06-51bc00a2a6b9,tesla_model_y_robotaxi_2024,wash,2026-08-21T07:04:15.878702Z,2026-08-21T07:13:59.633959Z,,twin
22222222-2222-2222-2222-222222222222,6865247b-0ca1-4f06-bee1-9a2a7e9df40e,1ea6a5d7-862d-44cc-a387-86cea6bc4fe4,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,21b60831-523f-4182-9223-072091eea2b2,1c9aff71-a240-4bfe-b55a-d0eaa2ec6116,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,9e073bef-0b54-4868-931a-8d491e658f1f,5dfd9db9-4262-4a7f-8f7e-055ce7a5e426,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,6d4318c0-3d29-456b-ad33-6e24ff620e49,1aacf90d-d4e1-415e-ba09-603c306dffef,zoox_robotaxi_2024,inspect,,2026-08-21T07:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,02f1a60b-27e8-46a3-831b-d9232cc510a0,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,03812c6f-407b-4782-858f-c15cdbaf8de7,waymo_jaguar_ipace_2024,generic_service,2026-08-21T07:04:15.878702Z,2026-08-21T07:42:39.121839Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,00d5597b-d714-470c-b86c-95e8f4f600ce,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:10:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,f7940696-0800-49d0-9405-e1bae1f790e5,zoox_robotaxi_2024,sensor_clean,2026-08-21T07:10:26.979248Z,2026-08-21T07:15:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,0d13e7d4-4707-44be-a233-8a3e849a23c5,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:12:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,02734f04-7f30-40eb-beb2-36e5d401c697,zoox_robotaxi_2024,generic_service,2026-08-21T07:12:23.463724Z,2026-08-21T07:40:39.416692Z,,twin
22222222-2222-2222-2222-222222222222,,e91eda35-7043-4ba9-8a16-972b2cc07e39,zoox_robotaxi_2024,software_update,2026-08-21T07:12:23.463724Z,2026-08-21T07:52:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,cef7d122-6498-4555-8eba-8a6d51644d74,tesla_model_y_robotaxi_2024,sensor_clean,2026-08-21T07:12:23.463724Z,2026-08-21T07:17:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,94358f10-7755-46ce-a351-eb4f7ba1aee9,10b4f941-b257-4571-948d-cc7b72d0fb52,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:12:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,ba70312c-6d2b-4c96-92a9-86c31ca2ca63,tesla_model_y_robotaxi_2024,inspect,2026-08-21T07:29:37.471399Z,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,acba173d-89ed-4221-a7f7-52ae57693c67,tesla_model_y_robotaxi_2024,inspect,2026-08-21T07:29:37.471399Z,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,6d4318c0-3d29-456b-ad33-6e24ff620e49,3e88b963-abb9-415c-9637-fa8002b0074d,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,cef7d122-6498-4555-8eba-8a6d51644d74,tesla_model_y_robotaxi_2024,interior_tidy,2026-08-21T07:32:37.471399Z,2026-08-21T07:35:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,b9e37717-cafb-4e36-a124-a77f667101fc,3fc2148f-fe15-42b9-8e9a-619351c746e4,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,4992b1fa-fc81-445e-a203-657094d89f18,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,909457af-b93e-491e-a793-e2ed7f8936c6,4cd2b777-e994-41b3-8542-fdf0f5d88189,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,1475970b-9008-4929-825f-78e066ab6722,4f558f2c-7f46-4c12-8a13-351371d828b6,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,1cc14b7f-d2b3-477e-b069-079ca9f62571,53e3dc12-2d7e-4d7b-8dbf-79a5eeef13ce,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,138f4a23-c5c8-4b89-96a0-c72ebb6aee0c,tesla_model_y_robotaxi_2024,generic_service,2026-08-21T07:32:37.471399Z,2026-08-21T08:19:07.405707Z,,twin
22222222-2222-2222-2222-222222222222,94358f10-7755-46ce-a351-eb4f7ba1aee9,9240c4c6-422b-4ac5-b65d-321faac569ce,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,cef7d122-6498-4555-8eba-8a6d51644d74,tesla_model_y_robotaxi_2024,software_update,2026-08-21T07:32:37.471399Z,2026-08-21T07:47:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,8d4890b5-dd19-4bf9-b7be-3ef918ff1653,waymo_jaguar_ipace_2024,sensor_clean,2026-08-21T07:32:37.471399Z,2026-08-21T07:37:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,32a91a14-aac6-4c58-924e-e61a6766978b,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,32b62034-d7c6-4dbd-b9a4-78e708ec4c1c,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,6d4318c0-3d29-456b-ad33-6e24ff620e49,1ea6a5d7-862d-44cc-a387-86cea6bc4fe4,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,053b8abd-e2b6-4b19-9bfc-314430947773,waymo_jaguar_ipace_2024,generic_service,2026-08-21T07:34:15.878702Z,2026-08-21T08:15:51.546188Z,,twin
22222222-2222-2222-2222-222222222222,9e073bef-0b54-4868-931a-8d491e658f1f,25061aa9-5a61-481b-acee-0aa08dd7066f,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,21b60831-523f-4182-9223-072091eea2b2,2547bf99-05c5-4055-9daa-c9e2a99da11d,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,6865247b-0ca1-4f06-bee1-9a2a7e9df40e,2be09ec0-e78a-4cd8-9f80-fceeb1c33e71,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,1c9aff71-a240-4bfe-b55a-d0eaa2ec6116,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,02f1a60b-27e8-46a3-831b-d9232cc510a0,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,8d4890b5-dd19-4bf9-b7be-3ef918ff1653,waymo_jaguar_ipace_2024,sensor_clean,2026-08-21T07:34:15.878702Z,2026-08-21T07:39:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,cef7d122-6498-4555-8eba-8a6d51644d74,tesla_model_y_robotaxi_2024,interior_tidy,2026-08-21T07:34:15.878702Z,2026-08-21T07:37:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,cef7d122-6498-4555-8eba-8a6d51644d74,tesla_model_y_robotaxi_2024,software_update,2026-08-21T07:34:15.878702Z,2026-08-21T07:49:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,c3f78336-f475-4d29-bf59-0261114066ef,tesla_model_y_robotaxi_2024,interior_tidy,2026-08-21T07:40:26.979248Z,2026-08-21T07:44:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,01b10692-0e0e-42c5-9889-f461f60471cf,zoox_robotaxi_2024,inspect,,2026-08-21T07:40:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,0d13e7d4-4707-44be-a233-8a3e849a23c5,waymo_jaguar_ipace_2024,inspect,,2026-08-21T07:42:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,9ec6cbc8-535e-4984-8fe2-1ac46abb9e00,waymo_jaguar_ipace_2024,sensor_clean,2026-08-21T07:42:23.463724Z,2026-08-21T07:47:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,94358f10-7755-46ce-a351-eb4f7ba1aee9,1520dd3c-3658-4cd5-ad83-8c73c35e97c9,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T07:42:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,909457af-b93e-491e-a793-e2ed7f8936c6,6e5c4806-1191-4b8b-b750-d38231213a1b,tesla_model_y_robotaxi_2024,inspect,2026-08-21T07:59:37.471399Z,2026-08-21T08:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,32a91a14-aac6-4c58-924e-e61a6766978b,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,6d4318c0-3d29-456b-ad33-6e24ff620e49,32b62034-d7c6-4dbd-b9a4-78e708ec4c1c,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,b9e37717-cafb-4e36-a124-a77f667101fc,3e88b963-abb9-415c-9637-fa8002b0074d,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,94358f10-7755-46ce-a351-eb4f7ba1aee9,5b8524d6-260b-448c-a9ae-9e18e9cada45,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,909457af-b93e-491e-a793-e2ed7f8936c6,4cd2b777-e994-41b3-8542-fdf0f5d88189,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,9e073bef-0b54-4868-931a-8d491e658f1f,4f558f2c-7f46-4c12-8a13-351371d828b6,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,3fc2148f-fe15-42b9-8e9a-619351c746e4,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,6860a969-bb88-416f-a3bf-545884f04aa8,waymo_jaguar_ipace_2024,interior_tidy,2026-08-21T08:02:37.471399Z,2026-08-21T08:06:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,d919a33c-e940-45f0-8d22-ed71859c0fc9,2879307e-1fde-41ca-9309-d0aa11357436,waymo_jaguar_ipace_2024,charge_l2,2026-08-21T08:02:37.471399Z,2026-08-21T10:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,27be18c4-bd2e-44ac-9eb5-1d1edc2809b7,zoox_robotaxi_2024,generic_service,2026-08-21T08:02:37.471399Z,2026-08-21T08:34:03.787003Z,,twin
22222222-2222-2222-2222-222222222222,1475970b-9008-4929-825f-78e066ab6722,55a6bddc-f019-4989-a335-81cbde15b44e,zoox_robotaxi_2024,inspect,,2026-08-21T08:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,27be18c4-bd2e-44ac-9eb5-1d1edc2809b7,zoox_robotaxi_2024,inspect,,2026-08-21T08:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,1cc14b7f-d2b3-477e-b069-079ca9f62571,5dfd9db9-4262-4a7f-8f7e-055ce7a5e426,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T08:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,6865247b-0ca1-4f06-bee1-9a2a7e9df40e,4f558f2c-7f46-4c12-8a13-351371d828b6,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,d146b0d3-034b-445f-8630-5e82d4e71fb0,2be09ec0-e78a-4cd8-9f80-fceeb1c33e71,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T08:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,27be18c4-bd2e-44ac-9eb5-1d1edc2809b7,zoox_robotaxi_2024,inspect,,2026-08-21T08:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,1475970b-9008-4929-825f-78e066ab6722,3e88b963-abb9-415c-9637-fa8002b0074d,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,94358f10-7755-46ce-a351-eb4f7ba1aee9,3fc2148f-fe15-42b9-8e9a-619351c746e4,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,25061aa9-5a61-481b-acee-0aa08dd7066f,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T08:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,909457af-b93e-491e-a793-e2ed7f8936c6,32a91a14-aac6-4c58-924e-e61a6766978b,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,6d4318c0-3d29-456b-ad33-6e24ff620e49,2547bf99-05c5-4055-9daa-c9e2a99da11d,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T08:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,138f4a23-c5c8-4b89-96a0-c72ebb6aee0c,tesla_model_y_robotaxi_2024,generic_service,2026-08-21T08:04:15.878702Z,2026-08-21T08:49:32.526544Z,,twin
22222222-2222-2222-2222-222222222222,dd614698-d546-4fbd-883c-5f600d1dbf37,7026f086-5ec4-485c-ae41-87bee8f181f1,waymo_jaguar_ipace_2024,charge_l2,2026-08-21T08:04:15.878702Z,2026-08-21T10:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,19ec1471-8525-4d88-801f-4cfee46f5ded,zoox_robotaxi_2024,inspect,,2026-08-21T08:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,9e073bef-0b54-4868-931a-8d491e658f1f,32b62034-d7c6-4dbd-b9a4-78e708ec4c1c,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,21b60831-523f-4182-9223-072091eea2b2,4cd2b777-e994-41b3-8542-fdf0f5d88189,waymo_jaguar_ipace_2024,inspect,,2026-08-21T08:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,d919a33c-e940-45f0-8d22-ed71859c0fc9,2879307e-1fde-41ca-9309-d0aa11357436,waymo_jaguar_ipace_2024,charge_l2,2026-08-21T08:04:15.878702Z,2026-08-21T10:04:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,964bd583-6d45-459b-8bca-4c415c0993d3,tesla_model_y_robotaxi_2024,inspect,2026-08-21T08:07:26.979248Z,2026-08-21T08:10:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,cef7d122-6498-4555-8eba-8a6d51644d74,tesla_model_y_robotaxi_2024,inspect,2026-08-21T08:09:23.463724Z,2026-08-21T08:12:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,01b10692-0e0e-42c5-9889-f461f60471cf,zoox_robotaxi_2024,inspect,,2026-08-21T08:10:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,02734f04-7f30-40eb-beb2-36e5d401c697,zoox_robotaxi_2024,inspect,,2026-08-21T08:10:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,890bef23-55ab-4001-aceb-538b3633cc73,zoox_robotaxi_2024,sensor_clean,2026-08-21T08:10:26.979248Z,2026-08-21T08:15:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,890bef23-55ab-4001-aceb-538b3633cc73,zoox_robotaxi_2024,interior_tidy,2026-08-21T08:10:26.979248Z,2026-08-21T08:13:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,94358f10-7755-46ce-a351-eb4f7ba1aee9,19b9bcf6-0586-4238-b70e-9ce1d490efe9,zoox_robotaxi_2024,inspect,,2026-08-21T08:12:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,9926e267-5f69-4b21-b3ab-b4b3239c1b3b,zoox_robotaxi_2024,software_update,2026-08-21T08:12:23.463724Z,2026-08-21T08:31:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,1520dd3c-3658-4cd5-ad83-8c73c35e97c9,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T08:12:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,9e073bef-0b54-4868-931a-8d491e658f1f,5dfd9db9-4262-4a7f-8f7e-055ce7a5e426,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T08:12:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,053b8abd-e2b6-4b19-9bfc-314430947773,waymo_jaguar_ipace_2024,inspect,2026-08-21T08:29:37.471399Z,2026-08-21T08:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,6d4318c0-3d29-456b-ad33-6e24ff620e49,48ad6e64-7e84-4de3-8c0c-9d3abfaadb8d,waymo_jaguar_ipace_2024,inspect,2026-08-21T08:29:37.471399Z,2026-08-21T08:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,03812c6f-407b-4782-858f-c15cdbaf8de7,waymo_jaguar_ipace_2024,inspect,2026-08-21T08:31:15.878702Z,2026-08-21T08:34:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,6bff9287-c9b9-49e3-a94f-36b3543a8b9c,zoox_robotaxi_2024,interior_tidy,2026-08-21T08:32:37.471399Z,2026-08-21T08:37:37.471399Z,,twin
